"word";"F"
"detect overlapping groups";1
"detect plagiarism by";1
"detect plagiarism when";1
"détérioration du service";1
"détermination de groupes";1
"détermination des régions";1
"détermination du niveau";1
"détermination exhaustivedu cluster";1
"determination of chromatic";1
"deuxièmeest une étape";1
"deuxtypes de contraintes";1
"devalidation des données";1
"developed and tested";1
"developed in previous";1
"developing a workflow";1
"developing social networks";1
"developped for this";1
"développement d' Internet";1
"développement de compteurs";1
"développement de gisements";1
"développement de méthodes";1
"développement des mondes";1
"développement des réseaux";1
"développement de systèmes";1
"développement de techniques";1
"développement de traitementsautomatisés";1
"développement du réseau";1
"développement du système";1
"diagnostic , identification";1
"diagnostic de compétences";1
"diagnostic de territoire";1
"diagramme de classe";1
"diagramme de liens";1
"diagrammes de classes";1
"diagrammes de classesUML";1
"diagrammes de décision";1
"diagrammes et intervalles";1
"dialogues en interaction";1
"diamètre d' ungraphe";1
"dictionnaire de façon";1
"dictionnaire de mots";1
"dictionnaires électroniqueset grammaires";1
"différence entre nombre";1
"différencesd'emploi des descripteurs";1
"différences d' ordonnancement";1
"différences d' ordonnancementet";1
"différentesbases de données";1
"différentesdistributions de données";1
"difficulté de catégorisation";1
"difficulté de mise";1
"difficultés aux historiens";1
"difficultés d' application";1
"difficultés en raison";1
"diffuseursdans le contexte";1
"diffusion au sein";1
"diffusionde l' information";1
"diffusion de mémoires";1
"diffusion rapide àgrande";1
"dilemma is solvedfrom";1
"dimension ( longueur";1
"dimensionalité des données";1
"dimension des espaces";1
"dimensionnalité des informations";1
"dimensions , relations";1
"dimensions d' analyse";1
"dimensions d' études";1
"dimensions de profils";1
"dimensions des données";1
"dimensions des évènements";1
"dimensions des objets";1
"dimensions du cube";1
"dimensions du problème";1
"dimensions nécessaires àtoute";1
"dimensions of moving";1
"diminution de densité";1
"diminution du volume";1
"direction du vent";1
"directly the visual";1
"dis- ) similarités";1
"discoveries and empowering";1
"discover the types";1
"discovery at two";1
"discovery of people";1
"discrétisation en fréquences";1
"discrétisation en intervalles";1
"discrétisation et groupement";1
"discrimination des voxels";1
"discrimination en terme";1
"discrimination par rapport";1
"discussion et validation";1
"disease names andof";1
"dis-jonctions de chemins";1
"disparité entre participants";1
"disparités d' expertisese";1
"disparités entre participants";1
"dispersion des classes";1
"dispersion des fonctions";1
"disponibilité ( cas";1
"dispositif d' affichage";1
"dispositif d' enseignement";1
"dispositif de détection";1
"dispositifs d' accèset";1
"dispositifs de formation";1
"dispositiondans les fichiers";1
"disposition de graphes";1
"disposition des internautes";1
"disposition du public";1
"disposition une collection";1
"disque ( eg";1
"dissimilarité entre lespages";1
"dis-similarité entre séries";1
"dissimilarités de type";1
"distancebased ) between";1
"distance de projection";1
"distance du khi-2";1
"distance entre chaînes";1
"distance entre ontologies";1
"distance entre parties";1
"distance etleur classe";1
"distances des points";1
"distances entre histogrammes";1
"distances entre observations";1
"distances ou dissimilarités";1
"distance standardde comparaison";1
"distance threshold which";1
"distinctions entre classes";1
"distributed recommender system";1
"distributed search engines";1
"distributed Web retrieval";1
"distribution ; iv";1
"distribution de données";1
"distribution de probabilités";1
"distribution des états";1
"distribution des exemples";1
"distribution des extensions";1
"distribution des rangs";1
"distribution exploiting micro-clusters";1
"distribution function by";1
"distribution is an";1
"distribution over linear";1
"distributions d' appels";1
"distributions d' attributs";1
"distributions de possibilité";1
"distributions de probabilités";1
"distributions des clusters";1
"distributions des degrés";1
"distributionsimilaire d' évènements";1
"divergence between both";1
"diversité d' utilisateurs";1
"diversité des informations";1
"diversité des structures";1
"diversité du type";1
"diversité en raison";1
"diversity , novelty";1
"diversity of definitions";1
"diversprojets de recherche";1
"division du travail";1
"dizaines de dimensions";1
"dizaines de milliersde";1
"document . Lieu";1
"document ( logos";1
"document by considering";1
"document d' entrée";1
"document de cours";1
"document oud'un ensemble";1
"document par auteur";1
"document parts without";1
"document pour pouvoir";1
"documents , acteurs";1
"documents , distributions";1
"documents allows to";1
"documents à textes";1
"documents aux formats";1
"documents aux retours";1
"documents by examining";1
"documents de brevets";1
"documents de façon";1
"documents de format";1
"documents de santé";1
"documents des décisions";1
"documents du corpus";1
"documents du projet";1
"documents en fonction";1
"documents en unités";1
"documents l' information";1
"documents of one";1
"documents par exemple";1
"documents par rapport";1
"documents potentiellement sources";1
"domaine . Having";1
"domaine d' étude";1
"domaine d' extraction";1
"domaine dans uncorpus";1
"domaine de définition";1
"domainede l' astrophysique";1
"domaine de laperception";1
"domaine de laRecherche";1
"domainede la recherche";1
"domaine de motif";1
"domaine de motifs";1
"domaine des bibliothèques";1
"domaine des bioprocédés";1
"domaine des itemsets";1
"domaine des maladies";1
"domaine des puces";1
"domaine des sciences";1
"domaine du traitement";1
"domaine émergent dusport";1
"domaine en évolution";1
"domaine par exemple";1
"domaine pour aiderl'utilisateur";1
"domaines commela médecine";1
"domaines de connaissances";1
"domainesde connaissances métiers";1
"domainesde la biologie";1
"domaines du machine";1
"dominated by algorithms";1
"donnée , grâce";1
"données , entrepôts";1
"données , éthique";1
"données , évaluation";1
"données , expression";1
"données , fraudes";1
"données , grâce";1
"données , nousnous";1
"données , ré-ingénierie";1
"données : données";1
"données ( erreurs";1
"données ( imagesISAR";1
"données ( intervalles";1
"données a prioritrès";1
"données au fil";1
"données au sein";1
"données aux dépendances";1
"données aux formats";1
"données à valeurs";1
"données botaniques laissentpercevoir";1
"données d' analyse";1
"données d' apprentissagepour";1
"données d' assurance";1
"données d' édition";1
"données d' exécution";1
"données d' exploitation";1
"données d' ImageNet";1
"données d' images";1
"données d' interruptionsopérationnelles";1
"données d' occupation";1
"données d' olfaction";1
"données d' usage";1
"données d' usageà";1
"données dans untemps";1
"données de base";1
"données de biopuces";1
"données de cancer";1
"données de capteurs";1
"données de communication";1
"données de communications";1
"données de formation";1
"donnéesde grande taille";1
"donnéesde l' Institut";1
"données de levure";1
"données de manière";1
"données de nature";1
"données de navigationet";1
"données de parcours";1
"données de réactions";1
"données de recensement";1
"données de séquences";1
"données de séquencesen";1
"données de séquencespermet";1
"données des sources";1
"données de tagging";1
"données de taille";1
"données de test";1
"données de transcriptome";1
"données de types";1
"données documentaires sources";1
"données dontles objets";1
"données du challenge";1
"données du défi";1
"données du monde";1
"données du SGBD";1
"données en bioinfor-matique";1
"données en considérant";1
"données en dimension";1
"données en entrée";1
"données en flots";1
"données en général";1
"données en information";1
"données en logique";1
"données en mémoire";1
"données en raison";1
"données en temps";1
"donnéesest un problème";1
"données et elleest";1
"données et grâceauquel";1
"données et mesures";1
"donnéeset une stratégie";1
"donnéeset un indicateur";1
"données les information";1
"données les règles";1
"données massives grâce";1
"données météorologiques enregistréessur";1
"donnéespermettant l' exploitation";1
"donnéespermettant la manipulation";1
"donnéesprises en compte";1
"données réelles montrentl'efficacité";1
"données réelles provenantde";1
"données sans ordre";1
"données sans perte";1
"données selondes critères";1
"données sont décritespar";1
"données sont utiliséespour";1
"données symboliques diagrammes";1
"données symboliques intervalles";1
"données Une carte";1
"do not exceed";1
"do not fil";1
"do not guarantee";1
"do not learn";1
"do not meet";1
"do not prevent";1
"Don Quentin's modeling";1
"drawing as well";1
"dream of making";1
"drift , using";1
"drift and novelties";1
"drift in classification";1
"drift is an";1
"droits d' accès";1
"duality of lattice-based";1
"ducontenu de collections";1
"dumodèle d' extraction";1
"dunombre de motifs";1
"duplication des données";1
"duportail a intérêt";1
"duranttout le processus";1
"durée , séquence";1
"durée de génération";1
"durée des événements";1
"dusystème les données";1
"dutravail . Grâce";1
"dynamics , identifiy";1
"dynamics . One";1
"dynamique d' extraction";1
"dynamique de phénomènes";1
"dynamique des modifications";1
"dynamique des systèmes";1
"dynamique du mouvement";1
"dynamique du système";1
"dysfonctionnements du système";1
"e . déterminerune";1
"e . modalité";1
"e . tag";1
"eachcontaining partially overlapping";1
"each method with";1
"each new group";1
"each of these";1
"each with their";1
"easily add their";1
"e-books , having";1
"écarts entrela représentation";1
"écarts en valeurs";1
"échanges entre biologistes";1
"échantillon d' objets";1
"échantillon de liens";1
"échantillon de test";1
"échantillon de vidéos";1
"échantillonnage avec rejet";1
